id,title,author,category_id,description,img_url,isbn
196,Through the Magic Door,Sir Arthur Conan Doyle,8,"Through the Magic Door (1907) is an essay by Arthur Conan Doyle: his subject is the charisma and charm of books. Doyle invites readers to enjoy the greatest minds of all times through what they have left behind and argues that, when we read, the selfishness and hopelessness of the world can be left behind.",https://books.google.com/books/content?id=dVsMvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1535528214
197,The Best American Noir of the Century,"James Ellroy, Otto Penzler",8,"This ""impressive crime anthology"" presents a century of American greed, crime and comeuppance by some of the genre's greatest authors ( Publishers Weekly, starred review). James Ellroy, the author of such noir classics as The Black Dahlia and L.A. Confidential, joins forces with award-winning editor Otto Penzler to present this treasure trove of stories. Ranging from the 1920s to the present day, this collection represents noir at its best across a century of literary evolution. From the genre's infancy come gems like James M. Cain's ""Pastorale,"" while its postwar heyday boasts giants like Mickey Spillane and Evan Hunter. Packing an undeniable punch, diverse contemporary incarnations include Elmore Leonard, Patricia Highsmith, Joyce Carol Oates, Dennis Lehane, and William Gay, with many page-turners appearing from the 21st century.",https://books.google.com/books/content?id=nLDqDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780547719306
198,The Other Side of the World,Stephanie Bishop,8,"WINNER - Readings Prize for New Australian Fiction 2015 Shortlisted - The Victorian Premier’s Literary Award 2015 Shortlisted - ABIA Literary Fiction Book of the Year 2016 Longlisted - The Stella Prize 2016 A story of melancholy beauty that proves the only thing harder than losing home is trying to find it again. Cambridge, 1963. Charlotte is struggling. With motherhood, with the changes marriage and parenthood bring, with losing the time and the energy to paint. Her husband, Henry, wants things to be as they were and can't face the thought of another English winter. A brochure slipped through the letterbox slot brings him the answer: 'Australia brings out the best in you'. Despite wanting to stay in the place that she knows, Charlotte is too worn out to fight. Before she has a chance to realise what it will mean, she is travelling to the other side of the world. Arriving in Perth, the southern sun shines a harsh light on both Henry and Charlotte and slowly reveals that their new life is not the answer either was hoping for. Charlotte is left wondering if there is anywhere she belongs and how far she'll go to find her way home . . . 'profoundly moving ... a literary tour de force' - Australian Women's Weekly 'the precision and flair of the writing is breathtaking' - Weekend Australian 'a mature and accomplished debut' - Hobart Mercury",https://books.google.com/books/content?id=kBOMBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780733633799
199,Actions and Reactions,Rudyard Kipling,8,"Imagine an alternate reality where the man who gave the world The Jungle Book and Gunga Din and The Phantom 'Rickshaw was a science fiction writer - generations before Hugo Gernsbeck and Amazing; before the pulp SF that dominated the thirties; before intellectually prescient Astounding in the forties and sophisticated literary SF magazines like Galaxy and The Magazine Of Fantasy And Science Fiction fifties. Think of it: a world where Rudyard Kipling was a science fiction writer, long before SF as we understand it was invented. Well actually, he was. And the book you have in your hands - Actions And Reactions - is a wonderful example of it. It feels a lot like the sort of sophisticated SF - literary without being precious - we all remember from the Golden Age of Galaxy and The Magazine Of Fantasy And Science Fiction. Imagine that. We live in an alternate universe.",https://books.google.com/books/content?id=5nsxyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1086133854
200,Straits of Fortune,Anthony Gagliano,8,"Written in the classic noir tradition of Raymond Chandler's The Big Sleep, Straits of Fortune is a fast-paced and sometimes deadly adventure set in America's sexiest city. Ex-cop Jack Vaughn, the best thing to happen to crime fiction since Chandler's Philip Marlowe hung up his holster, moved from the gritty streets of New York to Miami to work as a personal trainer. The sun, sand, and tanned bodies of Miami are a welcome distraction from the haunting memory of another cop's death in New York. But when he becomes involved with millionaire businessman Colonel Patterson, he realizes his newfound peace is short-lived. The Colonel offers Jack a hundred grand to do a seemingly simple favor. But getting involved with the Colonel also means getting involved with his daughter, the exotic wild child Vivian, who once broke Jack's heart. Jack had sworn to forget her, but this memorable cast of characters lures him back into their double-dealing circle. The deeper he gets, the more Jack finds himself entangled in an ever-expanding web of lies, lust, and violence. A dark, hard-boiled look at the dangerous underbelly of glamorous Miami, Straits of Fortune is an unforgettable debut novel.",https://books.google.com/books/content?id=UFJV7Hlf7YsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780061736858
201,A Test of Faith,Karen Ball,8,"Anne’s daughter Faith is the answer to her lifelong prayer to be a mother. But her dream is shattered when the teenager rejects Anne’s love and the love of God. After years pass, and God heals their relationship, Anne falls seriously ill. Faith watches her mother weaken, struggling with role reversals and leaning on God as never before. Through all the intricacies of their relationship, all the joys and trials, they learn that God is with them. He brings them peace in the darkness, joy in the midst of sorrow, and hope in the face of death.A Mother… Anne knew God would answer her fervent prayers for a baby. That’s why, when her daughter was born, she named her Faith. But as Faith grows into a teenager, mother and daughter rarely see eye-to-eye about anything—including God. When Faith erupts in rebellion, Anne’s world is shattered. Now Anne must leave her precious daughter in God’s hands. A Daughter… By God’s grace, Faith survived a turbulent youth—a terrible time when she hurt those she loved most. Faith has since grown close to her parents, especially her mom. But then her mother falls seriously ill. As Anne weakens, Faith struggles with the reversal of their roles. Though she finds strength in God, fear is her constant nemesis. Will God answer her prayers as He did her mother’s? And the God Who Loves Them Both. A Test of Faith explores the intricacies of the mother-daughter bond and celebrates the rich, enduring love that often flourishes. Follow these two women through a lifetime as they learn to surrender their relationship and dreams to God—and trust that His love and faithfulness are unending. Story Behind the Book I hope to give women a sense of celebration in this wonderous connection God has given us with our mothers and daughters, to help them releate to each other in a more healthy and biblical manner. To find joy in our differences and to find ways to praise God together for all He’s given us. This is a story that comes from my own experiences and will address issues I’ve seen Christians struggle with for years. This is an honest, sometimes difficult, and yet ulitmately encouragin and uplifting book.",https://books.google.com/books/content?id=Z0Tp1w4n60oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,0307769437
202,Wars of the Roses,Conn Iggulden,8,"The brilliant retelling of the Wars of the Roses continues with Margaret of Anjou, the second gripping novel in the new series from historical fiction master Conn Iggulden. As Traitors Advance...A Queen Defends It is 1454 and for over a year King Henry VI has remained all but exiled in Windsor Castle, struck down by his illness, his eyes vacant, his mind a blank. His fiercely loyal wife and Queen, Margaret of Anjou, safeguards her husband's interests, hoping that her son Edward will one day come to know his father. With each month that Henry is all but absent as king, Richard, the Duke of York, Protector of the Realm, extends his influence throughout the kingdom. The Trinity--Richard and the earls of Salisbury and Warwick--are a formidable trio, and together they seek to break the support of those who would raise their colors and their armies in the name of Henry and his Queen. But when the king unexpectedly recovers his senses and returns to London to reclaim his throne, the balance of power is once again plunged into turmoil. The clash of the Houses of Lancaster and York may be the beginning of a war that can tear England apart . . . Following on from Stormbird, Margaret of Anjou is the second epic installment in master storyteller Conn Iggulden's new Wars of the Roses series. Fans of Game of Thrones and The Tudors will be gripped from the word ""go.""",https://books.google.com/books/content?id=v7nCoQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0399165371
203,The Sea in Birmingham,"Gaynor Arnold, Julia Bell",8,"An anthology of 22 stories set in the West Midlands and written by past and present members of the influential Tindal Street Fiction Group. Some authors ( e.g. Annie Murray, Amanda Smyth, Alan Beard, Gaynor Arnold, Joel Lane, Mick Scully, Mez Packer, Jackie Gay) are published novelists or story-writers. Others like Sibyl Ruth, Charles Wilkinson, Roz Goddard and Polly Wright are better-known as poets or dramatists. Fiona Joseph has written biography, Julia Bell writes teenage fiction and Luke Brown and Kavita Bhanot have both been editors as well as writers. New names included are Kit de Waal, Natalie White, James B Goodwin, Anthony Ferner, Georgina Bruce and Ryan Davis. Thje title story by Mick Scully has been chosen by Nicholas Royle for 'Best Short Stories of 2013'.",https://books.google.com/books/content?id=J0d7oAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,095282468X
204,The Horror at Red Hook,H. P. Lovecraft,8,"Howard Phillips Lovecraft (1890-1937) was an American author of horror, fantasy, and science fiction, known then simply as weird fiction. His major inspiration and invention was cosmic horror: the idea that life is incomprehensible to human minds and that the universe is fundamentally alien. Those who genuinely reason, like his protagonists, gamble with sanity. He has developed a cult following for his Cthulhu Mythos, a series of loosely interconnected fictions featuring a pantheon of human-nullifying entities, as well as the Necronomicon, a fictional grimoire of magical rites and forbidden lore. His works were deeply pessimistic and cynical, challenging the values of Enlightenment, Romanticist, and Christian humanism. Lovecraft's protagonists usually achieve the mirror-opposite of traditional gnosis and mysticism by momentarily glimpsing the horror of ultimate reality. Although Lovecraft's readership was limited during his life, his reputation has grown over the decades, and he is now commonly regarded as one of the most influential horror writers of the 20th century, exerting widespread and indirect influence, and frequently compared to Edgar Allan Poe.",https://books.google.com/books/content?id=n5QsPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1409936546
205,Not Without Laughter,Langston Hughes,8,"A landmark of Harlem Renaissance fiction, Not Without Laughter by Langston Hughes is a moving and beautifully observed portrait of African American life in early twentieth-century America. Blending the clarity of realism with the emotional music of blues and spirituals, this powerful African American coming-of-age novel follows young Sandy Rogers as he navigates family, identity, race, and the search for belonging in a world marked by both hardship and hope. Set against the backdrop of African American cultural history, the novel explores generational conflict, community bonds, and the tension between tradition and ambition. Through vibrant characters and lyrical storytelling, Hughes captures the rhythms of everyday life-church gatherings, kitchen conversations, neighborhood gossip, and quiet acts of resilience that define a family's strength. The result is a timeless narrative that resonates with readers drawn to historical literary fiction, Black family stories, and classic coming-of-age narratives grounded in cultural truth. Celebrated as an African American literary classic, Not Without Laughter is essential reading for anyone interested in the Harlem Renaissance, early twentieth-century African American fiction, and the development of modern American literature. Its themes of dignity, self-discovery, and perseverance make it a natural fit for libraries, classrooms, book clubs, and readers seeking stories that illuminate history through personal experience. Rich, compassionate, and deeply human, Not Without Laughter endures as one of the most important works of Black literature, offering a compelling portrait of growth and identity that continues to inspire new generations of readers.",https://books.google.com/books/content?id=h-DH0QEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,151546945X
206,The Rise of Ruderick Clowd,Josiah Flynt,8,"This story of the life of an habitual criminal illustrates a tendency of American fiction to develop problems rather than situations. Refraining from the introduction of incidents of a particularly exciting character in the life of the ""flash"" burglar which forms the subject of his book, the author devotes himself to illustrating the various mental phases through which his hero passes in order to become an honest man at the last. The interest of the book is, therefore, mainly psychological, and Mr. Flynt, while displaying undoubted cleverness in his manner of handling his subject, is somewhat overburdened by the weight of the task which he has set himself. If he has failed to be quite convincing, the fact is due rather to the inherent difficulties of the subject than to any want of thought or care on the part of the author. --The Saturday Review, Vol. 97",https://books.google.com/books/content?id=7qDVtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1976447542
207,Animal Fiction in Late Twentieth-Century Canada,Alice Higgs,8,"Animal Fiction in Late Twentieth-Century Canada fulfils a vital contribution to the conversation surrounding animal representation as a point of continuity in national narratives and supports the idea that focusing on narratives of responsibility and care influences better relations with both non-human animals and across settler-Indigenous boundaries. Alice Higgs engages with on-going debates regarding reconciliation by demonstrating that it is imperative to critique settler colonial environmental frameworks and place autonomy back into Indigenous communities by bringing Indigenous practices of custodianship and relationality to bear more generally. This book also develops a number of conversations in animal studies in relation to the politics of representation. Higgs studies a range of canonical Canadian authors, demonstrating a progress across the period in which it is possible to identify the emergence of a literary pro-animal turn.",https://books.google.com/books/content?id=QVgQ0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3031426118
208,The Great Mystery of Eternity,Jamie McNabb,8,"Eternity is unimaginably other. It is so other that we can't even begin to wrap our minds around it, let alone understand it. It remains the ultimate mystery, the intractable unknown and unknowable.However, now and then, we are able to catch glimpses, or the hints of glimpses, of it. Often these epiphanies go unrecognized. Sometimes they are only suspected to have taken place. Now and then, they are recognized for what they are, if only intuitively.The Great Mystery of Eternity collects ten short stories that sketch such moments. They are times of great intensity, events of that lead to a revelation.These tales range from myth to science fiction, from action adventure to stories of faith, from sea adventures to the saga of one very important cup of English tea. The action is both subtle and violent, the characters are complex and layered, and the stakes couldn't be higher.The window is open and ready. Are you equally prepared to look through it and to catch these ten glimpses of the other.",https://books.google.com/books/content?id=dk8ezgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1948447096
209,Indian Summer,William Dean Howells,8,"One of the most charming and memorable romantic comedies in American literature, William Dean Howells's ""Indian Summer"" tells of a season in the life of Theodore Colville. Colville, just turned forty, has spent years as a successful midwestern newspaper publisher. Now he sells his business and heads for Italy, where as a young man he had dreamed of a career as an architect and fallen hopelessly in love. In Florence, Colville runs into Lina Bowen, sometime best friend of the woman who jilted him and the vivacious survivor of an unhappy marriage. He also meets her young visitor, twenty-year-old Imogene Graham--lovely, earnest to a fault, and brimming with the excitement of her first encounter with the great world. The drama that plays out among these three gifted and well-meaning people against the backdrop of Florence, the brilliance of their repartee, and the accumulating burden of their mutual misunderstandings make for a comedy of errors that is as winning as it is wise.",https://books.google.com/books/content?id=Gckll_kSlywC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9781406813944
210,Women and Gift Exchange in Eighteenth-century Fiction,Linda Zionkowski,8,Introduction: The novel and the gift -- Clarissa and the hazards of the gift -- Reclaiming the gift in Sir Charles Grandison -- The gift and the market in Cecilia -- The gift and the nation in The Wanderer -- Transforming the gift in Mansfield Park -- Trifling presents in Emma,https://books.google.com/books/content?id=lgsvjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1138645230
211,The Love Child,Edith Olivier,8,"As a lonely grown woman, Agatha Bodenham summons back to life the dream companion of her childhood. A portrayal of unfulfilled motherhood.",https://books.google.com/books/content?id=K2_WoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1447263332
212,The Gods and Their Machines,Oisin McGann,8,"Marking the debut of a compelling new voice in science fiction and fantasy, this novel is set in a world that bears a disturbing resemblance to the Middle East and the conflict between Israel and Palestine.",https://books.google.com/books/content?id=HkPre9CGn3UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,9780765311597
213,Costa Rica,Barbara Ras,8,"A collection of 26 remarkable stories by Costa Rican writers--most of which is available in English for the first time. Whether searching for something relevant and entertaining to read on Costa Rica's idyllic beaches or looking for Latin American enchantment back home, this is a fiction reader's cultural guidebook to the country. 2-page map.",https://books.google.com/books/content?id=Zl7mAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,UTEXAS:059173000839200
214,The Amazon and the Warrior,Judith Hand,8,"The Legend of Penthesilea, Queen of the Amazons For eight years, the besieged city of Troy has withstood the relentless might of the Greek invaders. Now the dread Achilles, mightiest of the Greek warriors, seeks to conquer the fabled realm of the Amazons as well. But one woman stands between him and his ruthless ambition to conquer her homeland. Penthesilea, Warrior Queen of the Amazons, watched her mother die upon Achilles' sword. A fiery, red-haired tigress of tremendous passion and courage, Pentha vows to take revenge on the legendary Greek champion, even if it means leading an army in defense of imperiled Troy. Her lover, Damonides, does not share her eagerness for battle. Once a formidable warrior in his own right, he long ago put away the sword. Now he yearns only to live in peace with the beautiful and ardent Amazon Queen. But can he stand idly by while the woman he loves risks everything for the sake of her people?",https://books.google.com/books/content?id=LJMscuAUM40C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781466823358
215,The Take,Martina Cole,8,"Freddie Jackson thinks he owns the underworld when he gets out of prison. He's done his time, made the right connections, and now he's ready to use them. His wife Jackie just wants her husband home, but she's forgotten the rows, the violence, and the girls Freddie can't leave alone. Bitter, resentful, and increasingly unstable, Jackie watches her life crumble while her little sister Maggie's star rises. In love with Freddie's cousin Jimmy, Maggie is determined not to end up like her sister. Families should stick together, but behind closed doors, jealousy and betrayal can fester until everyone's life is infected. And for the Jacksons, loyalty cannot win out. Because in their world you can trust no one. In their world everyone is on the take.",https://books.google.com/books/content?id=W4AVPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0755354478
216,The Lotterys Plus One,Emma Donoghue,8,"Once upon a time, two couples with Jamaican, Mohawk, Indian, and Scottish ethnic roots won the lottery and bought a big house where all of them, four adults and seven adopted and biological children, could live together in harmony--but change is inevitable, especially when a disagreeable grandfather comes to stay.",https://books.google.com/books/content?id=CvcMkAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0545925819
217,MageSign,Alan Baxter,8,"Three years have passed since Isiah's run in with Samuel Harrigan and the Devil. With the help of some powerful new friends, Isiah desperately tries to track down the Sorcerer and his cult of blood before they change the world forever.",https://books.google.com/books/content?id=0fjePQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,0980578213
218,Finance x AI: Ứng dụng AI trong tài chính,Zenson Tran,9,"Finance x AI: Ứng dụng AI trong tài chính Khi trí tuệ nhân tạo định hình tương lai ngành tài chính Ngành tài chính toàn cầu đang bước vào một thời đại mới, nơi công nghệ và dữ liệu đóng vai trò quyết định mọi chiến lược và hành động. Trong dòng chảy ấy, Trí tuệ nhân tạo (AI) nổi lên như một yếu tố quan trọng nhất, tạo ra những thay đổi chưa từng có về cách chúng ta phân tích rủi ro, dự đoán thị trường, phục vụ khách hàng và tối ưu hoá hoạt động. Cuốn sách ""Finance x AI: Ứng dụng AI trong tài chính"" ra đời với mục đích rõ ràng: Giúp bạn hiểu rõ trí tuệ nhân tạo đã, đang và sẽ tiếp tục thay đổi hoàn toàn cách thức vận hành ngành tài chính như thế nào. Cung cấp kiến thức thực tiễn nhất về cách ứng dụng AI để tạo ra giá trị và nâng cao hiệu quả kinh doanh, từ quản lý rủi ro, đánh giá tín dụng đến phân tích dự đoán khách hàng. Chỉ ra cơ hội chiến lược từ việc ứng dụng AI mà bất kỳ chuyên gia tài chính, nhà quản lý hay doanh nghiệp nào cũng không thể bỏ qua. Với cấu trúc logic, rõ ràng và dễ áp dụng, cuốn sách được chia làm các phần chính: Căn bản về ứng dụng AI: Hướng dẫn bạn từ cách tư duy, lập kế hoạch và triển khai các dự án AI hiệu quả trong ngành tài chính. Ứng dụng cụ thể: Những ví dụ minh họa chân thực và case studies từ các công ty hàng đầu như Visa, CyberSource, giúp bạn học hỏi trực tiếp từ những kinh nghiệm thực tế đã được kiểm chứng. Tầm nhìn chiến lược: Định hướng về tương lai ngành tài chính khi AI ngày càng phát triển mạnh mẽ, từ công nghệ nhận diện, cá nhân hóa dịch vụ khách hàng, đến quản trị rủi ro theo thời gian thực. Cuốn sách dành riêng cho bạn, những người đang tìm kiếm cơ hội đón đầu tương lai: Các nhà quản lý và lãnh đạo doanh nghiệp tài chính muốn ứng dụng công nghệ để nâng cao hiệu quả và cạnh tranh trên thị trường. Những chuyên gia phân tích, dữ liệu, công nghệ đang làm việc hoặc muốn chuyển hướng sang lĩnh vực tài chính. Tất cả những ai muốn hiểu rõ và khai thác tối đa sức mạnh của AI để thúc đẩy hiệu quả công việc, tạo lợi thế cạnh tranh và nâng cao giá trị doanh nghiệp. Hãy sẵn sàng cùng cuốn sách này để bước vào một tương lai đầy hứa hẹn của ngành tài chính – nơi AI không chỉ là công cụ, mà còn là đối tác thông minh và chiến lược quan trọng nhất trong hành trình phát triển bền vững và đột phá. Finance x AI – Cuốn sách dẫn đường bạn đi trước một bước trong thế giới tài chính đang được định hình bởi trí tuệ nhân tạo.",https://books.google.com/books/content?id=ofdfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
219,Quantitative Finance for Physicists,Anatoly B. Schmidt,9,"With more and more physicists and physics students exploring the possibility of utilizing their advanced math skills for a career in the finance industry, this much-needed book quickly introduces them to fundamental and advanced finance principles and methods. Quantitative Finance for Physicists provides a short, straightforward introduction for those who already have a background in physics. Find out how fractals, scaling, chaos, and other physics concepts are useful in analyzing financial time series. Learn about key topics in quantitative finance such as option pricing, portfolio management, and risk measurement. This book provides the basic knowledge in finance required to enable readers with physics backgrounds to move successfully into the financial industry. Short, self-contained book for physicists to master basic concepts and quantitative methods of finance Growing field-many physicists are moving into finance positions because of the high-level math required Draws on the author's own experience as a physicist who moved into a financial analyst position",https://books.google.com/books/content?id=bCpd1_KziPYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780120884643
220,Finance of International Trade in the Gulf,Ahmed Al-Suwaidi,9,"This book analyses the legal structure and operation of the conventional and Islamic banking systems in the Gulf Arab states. It defines the legal issues involved and case law decided by the English, American and the Gulf Arab states courts in operating the two systems in financing the international trade transactions and covering the concurrent application, the advantages and disadvantages and the problems of each system. This book also gives a particular challenge to the fraud in international trade and considers the development of countertrade and electronic funds transfer as methods of financing some of the international business transactions. This book is very helpful for those who are dealing with the financing of the international trade, their professional advisors, staff of the conventional and Islamic banks and students who study law and commerce as part of their syllabuses of legal and international business studies. This book is also very essential reading for anyone who wants to succeed in the competitive conditions of modern banking business vis-a-vis the international trade in the Gulf Arab states. This book is also very helpful for the lawyer who is called upon to assist the businessman in his ventures or who wants to resolve a problem which has arisen in financing the international business transactions.",https://books.google.com/books/content?id=5xT8qG7tv2gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1853339474
221,Methods of Mathematical Finance,"Ioannis Karatzas, Steven E. Shreve",9,"This monograph is a sequel to Brownian Motion and Stochastic Calculus by the same authors. Within the context of Brownian-motion- driven asset prices, it develops contingent claim pricing and optimal consumption/investment in both complete and incomplete markets. The latter topic is extended to a study of equilibrium, providing conditions for the existence and uniqueness of market prices which support trading by several heterogeneous agents. Although much of the incomplete-market material is available in research papers, these topics are treated for the first time in a unified manner. The book contains an extensive set of references and notes describing the field, including topics not treated in the text. This monograph should be of interest to researchers wishing to see advanced mathematics applied to finance. The material on optimal consumption and investment, leading to equilibrium, is addressed to the theoretical finance community. The chapters on contingent claim valuation present techniques of practical importance, especially for pricing exotic options. Also available by Ioannis Karatzas and Steven E. Shreve, Brownian Motion and Stochastic Calculus, Second Edition, Springer-Verlag New York, Inc., 1991, 470 pp., ISBN 0-387- 97655-8.",https://books.google.com/books/content?id=Srpq9Hoj4eMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780387948393
222,Finance Act 2008,Great Britain,9,"Royal assent, 21st July 2008. An Act to grant certain duties to alter other duties and to amend the law relating to the National Debt and the Public Revenue and to make further provision in connection with finance",https://books.google.com/books/content?id=7f4aLSzaolcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,0105409081
223,"The Budget Report of the State Board of Finance and Control to the General Assembly, Session of [1929-] 1937",Connecticut. Board of Finance and Control,9,"Budget report for 1929/31 deals also with the operations of the fiscal year ended June 30, 1928 and the estimates for the fiscal year ending June 30, 1929.",https://books.google.com/books/content?id=8E5KAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,UOM:39015067976756
224,The Everyday Life of Global Finance,Paul Langley,9,"In the US and UK, saving and borrowing routines have changed radically and become closely bound-up with the capital markets of global finance. As mutual funds have increased in popularity and pension provision has been transformed, many more individuals and households have come to invest in stocks and shares. As consumer borrowing has risen dramatically and mortgage finance has been extended to those deemed sub-prime, so the repayments of credit card holders and mortgagors have provided the basis for the issue and trading of bonds and other market instruments. The Everyday Life of Global Finance explores the unprecedented relationships that now bind society and the markets, challenging the dominant tendency to simply position recent developments in Wall Street and the City of London at the centre of contemporary finance. Grounded in literature from the sociology of finance and international political economy, drawing on the social theory of Callon, Foucault, and Latour, and informed by extensive empirical research, the book shows how global finance has become mundane and ordinary in Anglo-America. Finance is not 'out there somewhere', but is embedded in the calculative technologies and performances of reconfigured saving and borrowing networks, and is embodied through the assembly of everyday financial identities and self-disciplines. Society's new-found relationships with the financial markets are also shown, however, to be marked by stark inequalities, manifest contradictions, and political dissent. The Everyday Life of Global Finance is thus an ambitious and innovative contribution to our understanding of the contemporary financial world.",https://books.google.com/books/content?id=eMagmU-kn90C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780191553134
225,National Union Catalog,Unknown,9,Includes entries for maps and atlases.,https://books.google.com/books/content?id=AAhhyWMkZK0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,WISC:89015231228
226,New Serial Titles,Unknown,9,"A union list of serials commencing publication after Dec. 31, 1949.",https://books.google.com/books/content?id=1MruqrWx5igC&printsec=frontcover&img=1&zoom=1&source=gbs_api,OSU:32435031111057
227,Global Finance in Emerging Market Economies,Todd Knoop,9,"Emerging market economies have accounted for three quarters of world economic growth and more than half of world output over the last decade. But the energy and ideas inherent in emerging economies cannot generate growth by themselves without resources to support them — and first among these resources is money which is needed to purchase the capital and knowhow that turn ideas and initiative into income. How do emerging economies rich in resources other than money get money? This question encapsulates what emerging market finance is all about, and why finance is absolutely crucial to economic development. In emerging countries, most of the population does not have access to bank accounts or financial markets to save or borrow. The result is that many firms cannot get access to financial resources to grow, while households cannot borrow and save in ways that could reduce the riskiness and poverty of their lives. Even those that do have access to formal finance find that credit is unreliable and expensive. These financial failures limit growth and also increase the frequency of costly financial crises. These issues, and many more like them, mean that finance in emerging economies is different and often more complex than the view presented in most textbooks, where finance is only considered from the perspective of wealthy, developed economies. This book addresses this failure by focusing on the important characteristics of financial systems in emerging market economies and their differences from those in developed countries. This book surveys both theoretical and empirical research on finance in emerging economies, as well as reviewing numerous case studies. The final chapters describe and compare financial systems within the four different regions that encompass most emerging economies: Sub-Saharan Africa, the Middle East, Asia, and South America.",https://books.google.com/books/content?id=_3wIEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781135082277
228,Law and Finance after the Financial Crisis,Abdul Karim Aldohni,9,"The 2008 financial crisis has become one of the defining features of the twenty first century’s first decade. The series of events which unfolded in the aftermath of the crisis has exposed major structural flaws in many of the financial systems around the globe, triggering a global call for legal and regulatory reforms to address the problems that have been uncovered. This book deals with a neglected angle of the 2008 financial crisis looking in-depth at the implicit effects of the 2008 crisis on the UK financial market. The book considers new trends in finance which have emerged since the crisis as well as the challenges faced by some older practices in the UK financial markets. After providing a reflective account of the history of law and creditors in the UK the book investigates the proliferation of certain forms of financing that have recently become very visible parts of the UK financial market’s structure, such as high cost short term lending and peer to peer lending. It provides legal and economic accounts of these forms of alternative lending, charting their developments, current status and critically assesses their impact on the UK financial market. Also examined are the ongoing funding difficulties faced by Small and Medium Enterprises (SMEs) and the suitability of the UK current legal framework to support these institutions. The book goes on to look at the viability and safety of some other post crisis trends such as banks use of Contingent Convertible Bonds (CoCos) to improve their resilience.",https://books.google.com/books/content?id=4Yi_DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781317385578
229,Beyond Greed and Fear,Hersh Shefrin,9,"Even the best Wall Street investors make mistakes. No matter how savvy or experienced, all financial practitioners eventually let bias, overconfidence, and emotion cloud their judgement and misguide their actions. Yet most financial decision-making models fail to factor in these fundamentals of human nature. In Beyond Greed and Fear, the most authoritative guide to what really influences the decision-making process, Hersh Shefrin uses the latest psychological research to help us understand the human behavior that guides stock selection, financial services, and corporate financial strategy. Shefrin argues that financial practitioners must acknowledge and understand behavioral finance--the application of psychology to financial behavior--in order to avoid many of the investment pitfalls caused by human error. Through colorful, often humorous real-world examples, Shefrin points out the common but costly mistakes that money managers, security analysts, financial planners, investment bankers, and corporate leaders make, so that readers gain valuable insights into their own financial decisions and those of their employees, asset managers, and advisors. According to Shefrin, the financial community ignores the psychology of investing at its own peril. Beyond Greed and Fear illuminates behavioral finance for today's investor. It will help practitioners to recognize--and avoid--bias and errors in their decisions, and to modify and improve their overall investment strategies.",https://books.google.com/books/content?id=99TQCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780198044390
